word_id|doc_id
18829|6
18830|1,2,3,4,9,11,17,19,24,26,34,39,40,41,44
18831|40
18832|1,2,3,19
18833|0,1,2,3,7,12,15,18,19,39,42
18834|15
18835|0
18836|0
18837|0,1,3,4,16,19,42
18838|1,3,42
18839|0,1,2,3,6,9,10,11,15,21,26,28,30,31,32,33,34,42,43,44
18840|0,1,2,21,42
18841|12
18842|12
18843|0
18844|18
18845|0,1,3,12,17,21,24,41
18846|3,24
18847|21
18848|1
18849|18,21
18850|18
18851|0,1,2,3,7,8,11,13,14,15,16,17,18,22,23,27,30,31,32,33,34,41,42,43
18852|1,2,3,5,6,7,8,9,11,13,18,19,21,22,26,30,31,32,33,40,42,44
18853|2,8,31
18854|1,3,15,16,19,23,30,31,40,41,43,44
18855|0,1,2,3,4,6,8,9,11,15,17,18,21,22,23,26,30,32,33,37,40,43,44
18856|1,2,3,15,19,21,22,23,30,37,40
18857|1,7,14,24,33,43
18858|3
18859|0
18860|4,11,17,24,34
18861|21
18862|1,2,3,9,12,15,17,21,22,24,26,30,31,32,34,41,44
18863|21
18864|18,19,42
18865|19
18866|18
18867|2
18868|0
18869|1,2,3,8,14,16,18,21,23,35,42,43,44
18870|1,2,3,4,8,9,11,16,17,18,19,21,26,27,32,33,35,37,41,42,43
18871|7
18872|12,40
18873|11
18874|15
18875|0
18876|1
18877|18,21
18878|0,1,3,6,15,16,18,19,21,23,24,30,32,39,41,43
18879|24
18880|44
18881|6,9,32
18882|3
18883|21
18884|21
18885|12
18886|0
18887|0,1,2,3,9,10,12,14,15,16,17,22,23,34,35,40,42
18888|0,1,2,3,4,5,6,7,9,11,12,14,15,16,17,18,19,21,23,24,25,26,30,31,32,33,38,40,41,42
18889|32
18890|30,32
18891|4,32
18892|24
18893|33
18894|0,1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,24,26,29,30,31,32,33,34,35,40,41,42,43,44
18895|0,2,9,12,19,26,30,33,42,43
18896|4,32
18897|0,1,2,3,4,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,30,31,32,33,34,35,36,37,39,40,41,42,43,44
18898|16
18899|16
18900|16
18901|1,2,4,16,40,41
18902|1,3,8,10,17,18,23,35,41,44
18903|0
18904|1,2,3,4,5,6,8,9,11,15,17,18,21,29,31,32,35,36,43
18905|1,2,3,4,5,6,8,9,11,14,15,18,21,22,23,30,31,32,34,37,38,39,43,44
18906|0
18907|0,1,2,3,4,5,6,7,8,9,11,12,13,15,16,18,19,23,30,31,33,34,35,36,40,41,42,43,44
18908|0,1,2,3,4,5,6,7,8,9,11,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,37,38,41,42,43,44
18909|3
18910|3
18911|1,3,8,18,23,30
18912|0,1,2,3,4,6,7,8,11,12,15,16,18,20,21,22,23,26,30,33,40,42,43,44
18913|0,1,2,3,4,5,6,8,9,11,12,15,17,18,19,21,22,24,26,28,30,31,33,34,35,37,39,40,41,43,44
18914|0,4,7,9,11,15,26,28,41,43
18915|12
18916|9
18917|1,2,9,15,16,17,18,23,25,31,33
18918|15,18,23,31,43
18919|0
18920|1,2,3,4,9,11,12,14,16,18,19,20,23,28,30,31,32,34,35,37,40,41,42
18921|19
18922|39
18923|0
18924|0
18925|9,12,40,42
18926|0,12
18927|0,11,12
18928|12
18929|0,1,2,3,6,7,9,10,12,13,16,20,27,32,33,34,37,39,41,42
18930|0,1,3,9,10,15,16,23,37,41,42,44
18931|9,17,24,43
18932|23,41
18933|33
18934|12
18935|31
18936|0
18937|1,2,3,11,18,21,31,38,44
18938|1
18939|0
18940|3,33,41
18941|1,3,9,11,13,16,18,19,21,22,32,39,42,43,44
18942|0
18943|0
18944|0
18945|0,1,2,3,4,6,9,11,12,15,16,17,18,19,21,22,23,29,30,31,32,35,36,38,39,40,41,43,44
18946|0,1,3,9,11,16,19,20,21,22,23,39,44
18947|0,1,9,10,11,15,18,30,31,34,43
18948|3
18949|7,33
18950|15,21,33
18951|21
18952|14
18953|1,3,6,15,18,19
18954|1,3,9,18,20,23,33
18955|7
18956|11
18957|0,1,3,4,7,9,15,18,19,21,22,23,30,34,40
18958|2,19,34
18959|18,44
18960|12
18961|12
18962|2,8,14,18,19,31
18963|15,17
18964|0,1,3,11,19,20,44
18965|39
18966|0
18967|22,29,39
18968|0,1,3,4,6,16,18,19,21,22,23,29,30,33,39,44
18969|8,9,11,18,19,33
18970|1,2,3,6,7,12,14,15,16,17,18,19,29,31,33,44
18971|2
18972|2,16
18973|11,43
18974|16
18975|0,1,3,9,16,30
18976|0,1,3,9,12,16
18977|3,5,8,32
18978|8,21
18979|0,12
18980|0,1,2,3,8,18,21,30,35,37,41,44
18981|3,8,31,35
18982|8,23
18983|2,8,21
18984|41
18985|1,2,3,9,11,13,21,39
18986|1,2,9,12,17,32,41
18987|3,9,17,18,32,33,44
18988|0,1,2,3,4,6,7,9,11,12,13,15,19,20,21,23,26,28,30,32,33,34,38,41,43,44
18989|3
18990|0,12
18991|0
18992|1,2,3,5,7,9,11,12,14,15,17,18,19,21,26,27,28,30,31,32,37,40,41,43,44
18993|12
18994|0
18995|0
18996|0,1,2,3,4,6,7,8,12,15,19,26,28,44
18997|0,12
18998|1,3,6,7,34,37
18999|0,1,2,3,4,6,11,12,15,17,19,20,21,22,23,26,30,32,34,41,44
19000|12
19001|0,1,2,3,4,7,13,16,19,20,21,22,26,36,37,41,42
19002|18
19003|11,12,30
19004|1,3,17,20,35
19005|20
19006|34
19007|34
19008|0
19009|0
19010|0
19011|0
19012|0,8,16,18,19
19013|18
19014|19
19015|9
19016|0
19017|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
19018|1,2,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19,21,22,23,30,31,32,33,34,35,39,41,43,44
19019|1,2,3,4,6,7,8,9,11,13,14,15,16,17,18,19,20,21,23,24,26,29,30,31,32,33,34,37,40,41,43,44
19020|2,12,18,19,22,23,32,41,44
19021|37
19022|3,5,6,9,15,19,20,21
19023|9,26
19024|3,4,9,11,15,19,21,24,31,34,35,43
19025|6,8,9,12,18,21,22,23,30,33,35,41,44
19026|1,2,3,9,11,16,17,18,19,24,25,26,30,31,32,33,37,39,40
19027|0,1,2,3,4,7,9,11,12,14,15,18,20,22,23,24,26,30,31,32,34,35,40,43,44
19028|0,4,7,12,16,18,19,26,43
19029|19,30
19030|18,19,23,29,31,33,41,44
19031|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
19032|1,7
19033|4
19034|15,19,21,40
19035|3,7,12,17,18,19,21,22,23,24,26,30,33,38,41,43
19036|1,3,4,18,23,26,29,40,42
19037|2,19,21,22,43
19038|0
19039|1,15,23
19040|0
19041|1,3,9,11,12,21,23,34,41,42,43
19042|12
19043|1,2,3,4,7,11,12,14,15,18,19,20,26,30,31,34,38,39,44
19044|1,2,3,11,17,43
19045|1,2,3,4,7,9,12,15,17,44
19046|17
19047|1,2,3,4,7,11,12,15,16,20,24,26,28,34,40,44
19048|12
19049|11
19050|19
19051|0
19052|0
19053|0
19054|21
19055|0,1,2,7,11,16,18,21,22,31,33
19056|1,12,15,22,32
19057|2,14,36
19058|1,5,6,8,11,18,23,31,33,43
19059|13,14,16,22
19060|0
19061|0,1,2,3,11,12,15,16,20,21,22,26,28,32,33,34,44
19062|0,1,2,3,4,5,6,7,8,9,11,12,13,15,17,18,19,21,22,23,24,26,29,30,31,32,33,34,35,40,41,42,43,44
19063|1,2,3,9,15,17,33,34,39,44
19064|12,17
19065|17,19
19066|20
19067|1,3,5,7,8,9,11,12,16,19,20,23,28,33,42
19068|0
19069|18
19070|0,5,8,22,26,33,35
19071|0,1,2,3,4,5,8,9,10,11,12,14,16,17,18,19,21,23,26,30,31,33,34,35,37,39,40,41,44
19072|32
19073|1,3,7,8,12,17,21,26,34,42
19074|2,3
19075|2,40
19076|0,6
19077|12
19078|0
19079|0,1,3,9,11,16,17,24,31,32,33,34,40
19080|0,1,2,5,9,10,12,18,19,20,30,31,33,39,43,44
19081|0,1,3,5,13,41,43
19082|4,11,41
19083|0,2,9,15,18,43
19084|12
19085|43
19086|43
19087|0,1,2,3,7,9,10,11,12,14,15,18,19,20,22,30,31,32,33,34,42,44
19088|0,1,2,3,6,9,11,12,18,22,30,31,32,33,34,41,42
19089|10,12
19090|2,3,10,15,24,30,35,41
19091|0,9,10,18
19092|9,30,31
19093|1,2,3,6,7,11,12,14,18,19,22,24,26,29,30,31,32,33,34,37,39
19094|1,2,3,7,8,9,12,18,20,21,24,30,31,32,33,35,38,41
19095|14
19096|34
19097|0
19098|0
19099|0
19100|3,18,26
19101|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
19102|26,41
19103|11,18,30
19104|1,2,4,8,18,26,30,34
19105|0
19106|0
19107|0
19108|3,11,15,22,23,44
19109|1,2,3,11,15,17,22,23,26,27,41
19110|3,6,15,23,35,39
19111|0,1,6,15,21,22,23,31,32,35
19112|1,2,3,4,11,15,17,21,22,44
19113|1,2,3,14,15,26,33,43
19114|21,28
19115|1,2,15,17,26,43
19116|39
19117|0
19118|0,3
19119|0
19120|30
19121|0
19122|1,2,12
19123|0,1
19124|0
19125|0,1,4,16,19,21,23,41,44
19126|0
19127|19
19128|2,15,19,24,33,39
19129|44
19130|0
19131|15,20
19132|0,23,30
19133|34
19134|41
19135|3,4,20,33,41,42
19136|23,26,30
19137|0
19138|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
19139|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44
19140|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
19141|40
19142|7,43
19143|0,2,3,9,15,16,18,23,40,41
19144|1,6,7,9,10,11,15,16,18,24,26,27,40,41
19145|12,16,21
19146|0
19147|0
19148|1,2,3,16,18,19
19149|19
19150|16,18
19151|1
19152|16
19153|1,3,7,19
19154|0
19155|12
19156|0,2,3,12,22,32,33,34,36
19157|36
19158|36
19159|25,40
19160|8,21
19161|43
19162|0
19163|0
19164|6,12,18,30,31,43
19165|43
19166|12
19167|18
19168|1,2,3,4,6,7,9,11,12,13,15,16,17,18,19,21,23,24,26,27,30,31,32,33,34,40,41,42,43,44
19169|0
19170|0
19171|0,1,3,4,6,7,9,11,12,13,15,16,18,19,20,21,23,24,26,27,30,31,32,33,34,36,38,40,41,43,44
19172|0
19173|0
19174|0
19175|0,1,3,7,15,18,19,23,30,31,32,34,41,43
19176|0,1,3,7,15,18,19,21,23,30,31,32,34,40,42,44
19177|30
19178|1,3,4,6,20,23,33,43
19179|0
19180|1,9,15,21,22,30,41
19181|1,2,3,8,11,19,21,22,33,38,39
19182|21
19183|0,1,2,3,4,6,7,9,11,12,30,41,44
19184|0
19185|0,2,3,10,11,17,44
19186|0
19187|20
19188|0
19189|0,1,3,39,40
19190|0
19191|0
19192|0
19193|0
19194|0
19195|1,2,3,4,6,16,18,19,21,22,23,26,29,30,32,33,38,41,44
19196|16,39,41
19197|1,2,3,4,6,9,11,15,16,17,18,19,20,22,24,26,28,29,30,31,32,33,34,35,40,41,43,44
19198|0,1,2,3,4,5,6,8,11,12,14,15,16,18,19,20,21,23,26,30,31,32,33,34,37,39,40,41,44
19199|1,3,10,11,16,23
19200|30,31,38,41
19201|19
19202|43
19203|1,18,19,21,30
19204|1,2,3,6,11,13,17,18,19,21,26,30,40,43,44
19205|16,19,23,26
19206|16,17,19,23,26,31,33,37,40,41
19207|19
19208|18,30
19209|18,19,23,30,35,43
19210|15
19211|18,21
19212|0,1,2,3,4,6,8,9,11,12,16,17,18,19,21,22,23,25,26,29,30,31,32,33,34,38,41,44
19213|0,3,8,18,19,23,26,29,30,31,32,34,43
19214|0
19215|18,19
19216|21
19217|1,2,3,4,7,8,9,12,14,15,16,18,19,20,21,22,24,26,30,32,34,36,40,44
19218|21
19219|0
19220|0
19221|1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,21,22,23,24,26,27,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44
19222|0
19223|0
19224|0,1,2,3,5,7,8,9,10,11,12,13,15,17,18,20,21,22,23,24,27,30,31,32,33,34,35,39,41,42,43,44
19225|0
19226|1,2,3,4,7,8,9,11,16,18,21,22,23,31,32,33,34,38,41,42,43
19227|1,2,3,7,11,14,15,16,18,19,22,26,33,34,41,44
19228|21
19229|1,2,11,22,23,32,33
19230|18
19231|3,12
19232|13,33
19233|2,3,44
19234|1,2,3,11,17,19,21,22,23,26,29,39,41
19235|1,2,3,19,21,22
19236|31
19237|0
19238|0
19239|0
19240|0
19241|21
19242|10,12,14
19243|14
19244|2
19245|35
19246|0
19247|21
19248|21
19249|21
19250|1,2,3,7,11,17,21,30,41,44
19251|1,11,19,23
19252|1,3,11,23,43
19253|1,21,22,23,36
19254|41
19255|1,17,19,21,41
19256|21
19257|3,7
19258|21
19259|21
19260|1,3,21,33,40
19261|1,3,35
19262|1,3,20
19263|31
19264|12
19265|0
19266|1,3,11,12,16,19,21,44
19267|21
19268|0,1,2,3,4,6,7,8,9,11,12,15,16,18,19,20,21,22,23,24,26,30,32,33,34,35,42,43,44
19269|0,1,2,3,6,7,8,9,11,12,13,15,16,17,18,19,21,22,23,24,26,30,31,32,33,34,36,40,41,42,44
19270|12
19271|0,1,3,8,12,16,18,20,30,35,42,43
19272|0,3,4,5,6,7,8,9,10,12,15,16,18,29,30,31,32,33,34,35,38,41,43,44
19273|0
19274|18
19275|27
19276|0,1,2,3,4,5,6,8,9,11,12,13,15,16,17,18,19,21,22,23,24,26,27,29,30,31,32,33,34,35,36,39,40,41,42,43,44
19277|21
19278|0,1,2,3,6,8,9,11,12,15,16,18,19,21,22,29,30,31,32,33,44
19279|12
19280|4,6,8,9,18,19,22,30,31,32,34,38,39
19281|2,18,40
19282|11
19283|11,31,32,34
19284|11,21,32
19285|2,42
19286|43
19287|33
19288|0
19289|0,1,3,12,19,21,33
19290|30
19291|21
19292|21
19293|21
19294|21
19295|21
19296|18,42
19297|1,9,10,15,16,18,21,26,43
19298|3,16,19,31
19299|34
19300|23
19301|15
19302|21
19303|0,3,12,21,26
19304|1,2,12,16,18,23,27,30,35
19305|32
19306|12,21,26
19307|0
19308|1,3,15,16,18,19,20,22,32
19309|1,3,8,15,18,22,33,37,42
19310|1,8,16,18,22,29,32,33
19311|11,18,22
19312|0
19313|0,1,4,22
19314|7,18,19
19315|4,6,30,32,41
19316|30
19317|0
19318|34
19319|1,3,21
19320|0
19321|1,3,6,7,11,15,16,21,22,23,26,32,41,42,44
19322|0,1,3,7,11,16,21,22,32,35
19323|0,9
19324|0
19325|0,1,2,3,4,7,9,11,15,16,19,20,21,22,23,26,29,31,34,35,40,42,44
19326|0
19327|0,1,3,4,19,21,32,40,44
19328|1,2,3,6,7,12,28,43,44
19329|1,3,12,24,30,31,35
19330|15,30
19331|1,2,3,12,15,16,18,19,24,30,31,35,37,43
19332|2,30
19333|30
19334|23
19335|1,3,4,7,11,12,14,20,23
19336|1,2,3,9,11,12,17,26,32,33,34,39,44
19337|3,7,11,14
19338|2,13,41
19339|2,3,11,13,17,26,34,43
19340|3,23,41
19341|0
19342|21
19343|16,34
19344|11,16,43
19345|0
19346|0,1,2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44
19347|32
19348|11,21,22
19349|0,21,30
19350|0
19351|32
19352|12
19353|3
19354|0,1,2,3,4,5,6,7,8,9,11,12,14,15,17,18,19,20,21,22,23,24,26,29,30,31,32,33,35,37,38,40,41,43,44
19355|12
19356|7,12
19357|0
19358|0
19359|0
19360|0
19361|2,13,19,44
19362|0
19363|12,23,44
19364|22,23
19365|2
19366|15,18,31,32,34
19367|3,31,33
19368|15
19369|19
19370|1
19371|3,21,38,42,43
19372|3,23
19373|1
19374|6
19375|2
19376|0,1,2,3,4,6,7,9,10,11,12,13,15,16,17,18,19,20,21,22,23,26,30,31,32,33,34,35,36,37,39,41,42,43,44
19377|0,1,2,3,6,8,9,11,13,15,16,17,19,21,22,23,24,26,27,30,31,32,33,34,39,41,42,43,44
19378|1,2,3,4,11,21,22,23,26,34,35,44
19379|2,4,14,15,41
19380|1,19,23
19381|1,3,21,39,43
19382|44
19383|44
19384|0,7,23,33
19385|21
19386|0,6
19387|3
19388|2
19389|4,6,9,15,18,23,30,32,43
19390|41
19391|15,18,23,25,26,41,43
19392|23
19393|36
19394|36
19395|0
19396|0
19397|26,30
19398|2,16
19399|3,43
19400|0,9
19401|12
19402|0
19403|1,3
19404|0,1,3,19,21,22,23,33,42
19405|0,1,3,4,19,22,36,39,40
19406|0,1,3,6,19,23
19407|1,3,8,19,21,22,23
19408|0
19409|0,1,2,3,11,15,16,19,21,22,33,37,42,44
19410|0
19411|22
19412|0,1,2,3,8,9,11,12,19,21,22,32,33,34,35
19413|1,2,3,21
19414|44
19415|41
19416|0
19417|0
19418|1,2,3,5,7,8,9,11,12,13,14,20,21,22,23,31,34,38,41,44
19419|0,1,2,3,4,7,16,21,23,38
19420|12,16
19421|43
19422|0
19423|1,2,3,6,7,9,11,12,13,15,16,18,20,24,26,27,29,30,31,32,33,34,40,41,42,43,44
19424|0
19425|0
19426|0,1,2,3,4,7,9,11,12,13,15,16,17,18,19,20,21,23,26,30,31,32,33,34,36,42,44
19427|1,22,23
19428|12
19429|0,3,7,8,12,20
19430|0,12
19431|0,1,3,11,12,18,19,24,26,30,31
19432|0,1,2,3,7,9,11,12,13,15,16,17,19,20,21,24,26,29,30,31,32,34,35,36,40,41,44
19433|3,4,26,39
19434|3,21
19435|21
19436|0,1,3,7,12,19,21,30,32,44
19437|0,1,2,3,7,12,19,20,21,31,38,44
19438|0,1,3,20,21,34
19439|12
19440|0,20
19441|3,11,17,19,24
19442|2,9
19443|1,2,3,11,17,26,30
19444|1,2,3,7,9,11,14,15,17,21,22,24,26,30,31,38,44
19445|0,1,2,3,4,6,7,8,9,11,12,13,15,16,17,18,19,21,22,23,24,25,26,27,29,30,31,32,33,36,39,40,41,42,43,44
19446|34
19447|2,11,17,41,44
19448|0,1,2,3,4,6,7,9,11,12,13,14,15,16,18,19,21,22,23,24,26,32,33,41,42,44
19449|1,2,3,4,7,9,11,19,21,22,24,25,33,36,40,41,43,44
19450|11,17,19,41,44
19451|0,1,2,3,4,6,8,9,11,12,18,19,23,27,30,31,32,33,34,40
19452|1,11
19453|1,2,3,7,9,11,12,15,17,26,32,41
19454|0
19455|0
19456|0,1,3,6,11,12,16,18,20,21,22,23,29,30,31,32,33,38,39,44
19457|0,1,2,3,4,6,7,8,9,11,12,15,16,18,19,20,21,22,23,26,27,30,31,32,33,37,38,39,41,42,43,44
19458|0
19459|1,2,3,4,7,9,15,18,19,23,26,31,32,33,41,44
19460|44
19461|0
19462|0,1,3,11,18,24,26,30,31,32,43
19463|0,1,3,4,8,15,21,22,23,31,32,33,34,44
19464|0,2,3,7,8,9,11,12,15,16,17,18,21,22,27,30,32,34,43,44
19465|0,1,2,3,8,12,15,16,17,18,19,21,22,24,30,32,33,34,44
19466|0
19467|11,18
19468|18
19469|0,12
19470|0
19471|0,1,2,3,4,5,7,8,9,10,11,12,13,15,17,18,19,21,22,23,24,29,30,31,32,33,34,37,40,41,42,44
19472|0
19473|0
19474|0
19475|5,18,21
19476|0
19477|5,8,12,15,18,23,35,38,40
19478|0,1
19479|1,3,9,21
19480|39
19481|1,3,21
19482|1,3,9,21,22
19483|1,19,22
19484|12,21
19485|0
19486|3,15,23,24,30,31,33,41,43
19487|3,43
19488|1,26
19489|8
19490|0,1,3,5,8,9,10,11,12,18,19,21,22,23,31,32,37,42,43,44
19491|0,1,2,3,8,18,19,21,22,30,31,32,34
19492|0,1,3,12,18,19,21,22,29
19493|0,15,18,23,35
19494|18
19495|3
19496|1,3,7,22,36,42
19497|0,20,22
19498|3,18
19499|1,18,23,30,31,33,34
19500|18
19501|18,20
19502|0
19503|1,3,12,22,23
19504|1,3,12
19505|3
19506|1,3,5,9,11,18,20,21,22,23,34,44
19507|10
19508|21
19509|0,1,2,3,7,9,12,15,20,31,33,34,42
19510|0,1,3,6,7,9,12,15,17,18,19,20,21,23,26,30,31,32,33,34,35,41,43
19511|2
19512|0
19513|0,3,7,12,21,30,35
19514|0,1,3,20,31
19515|36
19516|21
19517|21
19518|0,1,10,11,16,23,28,32
19519|0,1,3,4,9,13,15,16,21,22,31,32,41
19520|3,9,11,17,32,33,43
19521|21,23,31
19522|35,37
19523|35,37
19524|37
19525|35,37
19526|24
19527|21,24,28,35,37
19528|18
19529|36
19530|0,12
19531|1,2,17,19
19532|0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19,20,23,24,26,30,31,32,33,35,36,41,43,44
19533|0,2,3,14,15,17,19,26,31,34,41,44
19534|15,20
19535|14
19536|2,9,17,19
19537|12
19538|0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,30,31,32,33,34,36,41,43,44
19539|32
19540|0,42
19541|12
19542|0,33,42
19543|33
19544|1,3,30,44
19545|0
19546|3
19547|0,11
19548|0
19549|0
19550|0,1,12,17,26,31,41
19551|0
19552|32
19553|2
19554|18
19555|1,11,17,20,23,33,38
19556|31
19557|18,19,44
19558|15
19559|0,2,32
19560|2
19561|36
19562|16,23
19563|2,17
19564|21
19565|0
19566|2
19567|8,19,23,43
19568|43
19569|31,34,41
19570|8,15,21
19571|0,1,2,3,9,11,13,16,17,23,26,32,34,40,41
19572|1,2,4,11,13,15,26,31,32,33,43,44
19573|1,2,4,13,15,21,26,32
19574|1,3,8,11,17,19,21,22,40
19575|1,2,3,9,11,12,15,21,25,26,40,44
19576|13
19577|0
19578|0
19579|0,6,9,11,18,27
19580|0,3,11,18,20,31,43
19581|18
19582|0,1,3,4,11,12,18,21,35,44
19583|4,19
19584|4
19585|21
19586|0,3,11,14,18,21,23
19587|12
19588|1,2,3,4,11,18,19,21,22,31,34,38,43
19589|1
19590|19,22
19591|19
19592|19,22
19593|3,7,20
19594|3,7,20
19595|0
19596|36
19597|11,33
19598|4,6,8,9,15,18,23,30,31,41,43
19599|34
19600|0
19601|0
19602|0
19603|0
19604|0
19605|0
19606|0
19607|0,12
19608|43
19609|43
19610|23
19611|18
19612|20,44
19613|0
19614|0
19615|0
19616|0
19617|0
19618|0
19619|0
19620|0
19621|0
19622|0
19623|0
19624|0
19625|0
19626|0
19627|0
19628|0
19629|0
19630|12
19631|39
19632|8,18,23,39,42
19633|8
19634|1,3,4,6,8,9,12,15,18,23,27,30,31,32,35,39,41
19635|5,8,18,23,35
19636|39
19637|1,4,5,12,15,20,23,24,26,32,33,39
19638|1
19639|18
19640|0,10,18,31,32,33
19641|12
19642|3,23
19643|3,18,23,31
19644|36
19645|36
19646|1,3,7,11,38,43
19647|26
19648|23
19649|18,23,27
19650|3
19651|26
19652|1,3,11,12,21,23,33,35
19653|13,42
19654|1,3,11
19655|1,3
19656|1,3,8,12,16,17,18,43
19657|1,6,7,8,24,26,31,37,40
19658|3,17,28,30
19659|2,3,31
19660|8
19661|1,8,17,26,30,41
19662|30,31
19663|31
19664|34
19665|2
19666|19,22
19667|19
19668|19
19669|2,19
19670|14
19671|28
19672|1
19673|1
19674|3,34
19675|0
19676|0,12
19677|1,2,3,6,7,8,11,12,14,15,18,19,23,31,32,38,44
19678|1,2,3,4,5,6,7,8,9,11,12,14,15,17,18,19,20,21,22,23,26,27,29,30,31,32,33,34,35,37,38,39,40,41,43,44
19679|2,8
19680|1,4,17,19,22,32
19681|22
19682|1,3,4,6,8,9,11,12,15,18,19,23,30,31,32,35,44
19683|43
19684|18
19685|1,2,3,4,5,7,9,11,12,13,14,15,17,18,19,20,22,23,24,30,31,32,33,34,37,38,39,41,44
19686|1,2,3,4,9,11,13,14,19,20,21,22,26,31,32,44
19687|3,8,9,15,18,20,23,35,43
19688|0
19689|12,41
19690|12
19691|22
19692|8,11,12,18,21,30,31,32,33,35
19693|30,33
19694|36
19695|0
19696|11,12,13,41,43
19697|2
19698|12
19699|31
19700|0
19701|1,4,12,19,20,22,30,33
19702|1
19703|1,19
19704|41,42
19705|34
19706|34
19707|1
19708|3,9,13,15,19,33,40
19709|3,7,15
19710|31
19711|17
19712|8
19713|2
19714|3
19715|18
19716|27
19717|0,1,2,3,7,8,9,10,11,12,15,16,18,20,23,32,41,42
19718|0,12
19719|0,1,3,4,6,7,8,9,11,12,15,16,17,18,20,21,22,23,27,28,31,32,34,35,36,40,41,42,43,44
19720|0,1,3,8,10,12,13,15,16,18,19,20,23,43
19721|0,1,3,5,8,9,11,12,14,16,18,22,23,28,31,32,34,35,43,44
19722|10
19723|12
19724|0,1,3,6,9,10,15,16,18,20,21,23,34,43
19725|0,12
19726|0,12
19727|0,3,8,11,12,16,18,20,30,33,35,42
19728|0,1,2,3,6,7,8,9,11,12,15,16,18,20,21,23,42,43,44
19729|7
19730|0,1,3,6,7,8,12,21,23,24,38,41
19731|0
19732|0
19733|3,21
19734|0
19735|3
19736|0,17,44
19737|18
19738|0
19739|3,27
19740|34
19741|14
19742|0
19743|0,1,2,3,4,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,29,30,31,32,33,34,37,38,39,40,41,42,44
19744|2
19745|3
19746|11,13,44
19747|0,1,2,9,21,41,42,44
19748|21
19749|21
19750|1,2,4,11,12,17,19,21,22,38,44
19751|3,11,14,15,18,19,21,26,33,34,38,39
19752|34
19753|0
19754|1,2,3,4,6,7,9,10,11,12,13,15,16,17,18,19,20,22,23,24,26,30,31,32,33,34,36,37,40,41,42,43,44
19755|2,13,16,18,19,44
19756|1,2,3,4,7,8,9,11,12,13,15,16,17,18,19,21,22,23,24,26,30,31,32,33,37,40,41,42,43,44
19757|36
19758|2
19759|18,26
19760|2,18
19761|0,1,11,12,24,26
19762|0,1,3,4,9,11,21,23,24,30,34,42,44
19763|11,21
19764|3,11,21,44
19765|2,6,8,14,19,26,28,33
19766|8,26,35
19767|26
19768|1
19769|33
19770|0,1,2,3,4,7,9,11,12,13,14,15,16,17,18,19,20,21,22,23,26,32,33,34,36,40,41,42,43,44
19771|0,1,2,3,4,7,9,11,12,14,15,16,17,19,21,23,26,27,30,31,32,33,34,42,43,44
19772|12
19773|0,3,8,9,12,18,19,21,23,30,44
19774|0,29,43
19775|0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44
19776|0,1,2,3,4,6,7,8,9,11,17,18,19,21,22,23,26,29,30,31,32,33,34,35,38,42,43,44
19777|1,2,3,4,6,8,11,15,18,19,21,22,30,31,32,34,38,41,44
19778|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
19779|36
19780|0,1,2,3,4,5,8,9,11,12,13,15,17,18,20,21,22,23,26,27,30,31,32,33,34,37,38,39,41,42,43
19781|0
19782|0
